Id,Label,Degree,Betweenness,Expression,,,,,,Label,Betweenness,,
ENSMUSP00000037224,Rnf146,1,0,0,,,,,,Pdha1,0,,
ENSMUSP00000033929,Tnks,1,0,0,,,,,,Pdgfra,0,,
ENSMUSP00000098295,Psmd9,1,0,0,,,,,,Pdgfd,0,,
ENSMUSP00000090277,Pcgf1,1,0,0,,,,,,Pdcd10,0,,
ENSMUSP00000078514,Phc1,1,0,0,,,,,,Pdcd1,0,,
ENSMUSP00000026665,Cbx4,1,0,0,,,,,,Pcnt,0,,
ENSMUSP00000114916,Phc3,1,0,0,,,,,,Pcgf2,0,,
ENSMUSP00000102906,Ezh1,1,0,0,,,,,,Pcgf1,0,,
ENSMUSP00000030588,Phc2,1,0,0,,,,,,Parp14,0,,
ENSMUSP00000075476,Rnf2,1,0,0,,,,,,Pard3,0,,
ENSMUSP00000047763,Neb,1,0,0,,,,,,Pappa2,0,,
ENSMUSP00000131991,Tnnc1,1,0,0,,,,,,Pappa,0,,
ENSMUSP00000109633,Dmd,1,0,0,,,,,,Pag1,0,,
ENSMUSP00000078715,Myl3,1,0,0,,,,,,Pafah1b1,0,,
ENSMUSP00000099384,Tnnc2,1,0,0,,,,,,Pabpc6,0,,
ENSMUSP00000040071,Npnt,1,0,0,,,,,,P3h3,0,,
ENSMUSP00000030056,Tnc,1,0,0,,,,,,P2ry1,0,,
ENSMUSP00000044556,Tkfc,1,0,0,,,,,,Oxtr,0,,
ENSMUSP00000054428,Mib1,1,0,0,,,,,,Oxt,0,,
ENSMUSP00000031640,Cdk8,1,0,0,,,,,,Otx2,0,,
ENSMUSP00000100062,Ccnc,1,0,0,,,,,,Otud5,0,,
ENSMUSP00000038014,Hey1,1,0,0,,,,,,Orc6,0,,
ENSMUSP00000031607,Dtx1,1,0,0,,,,,,Orc5,0,,
ENSMUSP00000063839,Adam10,1,0,0,,,,,,Orc4,0,,
ENSMUSP00000051481,Neurl1b,1,0,0,,,,,,Orc3,0,,
ENSMUSP00000028735,Jag1,1,0,0,,,,,,Orc2,0,,
ENSMUSP00000102770,Hdac5,1,0,0,,,,,,Orc1,0,,
ENSMUSP00000112110,Hdac7,1,0,0,,,,,,Oprm1,0,,
ENSMUSP00000059210,Maml1,1,0,0,,,,,,Oprl1,0,,
ENSMUSP00000103951,Dll3,1,0,0,,,,,,Oprk1,0,,
ENSMUSP00000099575,Dll4,1,0,0,,,,,,Oprd1,0,,
ENSMUSP00000078245,Numbl,1,0,0,,,,,,Opn4,0,,
ENSMUSP00000075224,Jag2,1,0,0,,,,,,Ophn1,0,,
ENSMUSP00000040576,Heyl,1,0,0,,,,,,Ocrl,0,,
ENSMUSP00000119303,Numb,1,0,0,,,,,,Obscn,0,,
ENSMUSP00000031555,Lfng,1,0,0,,,,,,Numbl,0,,
ENSMUSP00000080832,Hdac10,1,0,0,,,,,,Numb,0,,
ENSMUSP00000086623,Cntn6,1,0,0,,,,,,Ntsr2,0,,
ENSMUSP00000067953,Adam17,1,0,0,,,,,,Ntsr1,0,,
ENSMUSP00000085549,Tbl1x,1,0,0,,,,,,Nts,0,,
ENSMUSP00000034401,Maml2,1,0,0,,,,,,Ntrk1,0,,
ENSMUSP00000040229,Dtx4,1,0,0,,,,,,Nr6a1,0,,
ENSMUSP00000063104,Dlk1,1,0,0,,,,,,Nr5a2,0,,
ENSMUSP00000112637,Maml3,1,0,0,,,,,,Nr5a1,0,,
ENSMUSP00000106772,Dtx2,1,0,0,,,,,,Nr3c2,0,,
ENSMUSP00000107439,Neurl1a,1,0,0,,,,,,Nr3c1,0,,
ENSMUSP00000053122,Pofut1,1,0,0,,,,,,Nr2f6,0,,
ENSMUSP00000133166,Erap1,1,0,219.1262246,,,,,,Nr2f1,0,,
ENSMUSP00000103658,Ccne1,1,0,0,,,,,,Nr2c2,0,,
ENSMUSP00000073041,Foxm1,1,0,0,,,,,,Nr2c1,0,,
ENSMUSP00000033326,Wee1,1,0,0,,,,,,Nr0b1,0,,
ENSMUSP00000034742,Ccnb2,1,0,0,,,,,,Npy5r,0,,
ENSMUSP00000076130,Plk3,1,0,0,,,,,,Npy4r,0,,
ENSMUSP00000038754,Wee2,1,0,0,,,,,,Npy2r,0,,
ENSMUSP00000029270,Ccna2,1,0,0,,,,,,Npy1r,0,,
ENSMUSP00000135224,Tirap,1,0,0,,,,,,Npy,0,,
ENSMUSP00000060793,Tlr1,1,0,0,,,,,,Npw,0,,
ENSMUSP00000116006,Satb1,1,0,0,,,,,,Npnt,0,,
ENSMUSP00000029699,Lmna,1,0,0,,,,,,Npffr2,0,,
ENSMUSP00000038301,Gdf7,1,0,0,,,,,,Npffr1,0,,
ENSMUSP00000071035,Smad1,1,0,0,,,,,,Npff,0,,
ENSMUSP00000048079,Gdf5,1,0,0,,,,,,Npbwr1,0,,
ENSMUSP00000062884,Gdf6,1,0,0,,,,,,Npb,0,,
ENSMUSP00000065798,Smad5,1,0,0,,,,,,Nos3,0,,
ENSMUSP00000126999,Bmp6,1,0,0,,,,,,Nos1,0,,
ENSMUSP00000043153,Amh,1,0,0,,,,,,Nodal,0,,
ENSMUSP00000037779,Bmp8a,1,0,0,,,,,,Nod1,0,,
ENSMUSP00000092138,Arhgap24,1,0,114.586157,,,,,,Nmu,0,,
ENSMUSP00000032198,Usp18,1,0,0,,,,,,Nms,0,,
ENSMUSP00000043554,Dok4,1,0,0,,,,,,Nmbr,0,,
ENSMUSP00000093471,Raet1d,1,0,0,,,,,,Nmb,0,,
ENSMUSP00000093559,9230019H11Rik,1,0,0,,,,,,Nlrp1b,0,,
ENSMUSP00000074573,Hcst,1,0,0,,,,,,Nlrp1a,0,,
ENSMUSP00000136637,Ulbp1,1,0,0,,,,,,Nlk,0,,
ENSMUSP00000050897,S1pr1,1,0,0,,,,,,Nkx3-1,0,,
ENSMUSP00000035400,Nckap1l,1,0,0,,,,,,Nkx2-5,0,,
ENSMUSP00000058754,Abi2,1,0,0,,,,,,Ninl,0,,
ENSMUSP00000118491,Abi1,1,0,0,,,,,,Ngf,0,,
ENSMUSP00000041644,Brk1,1,0,0,,,,,,Ngef,0,,
ENSMUSP00000085906,Fmr1,1,0,0,,,,,,Nfyc,0,,
ENSMUSP00000044048,Mcl1,1,0,0,,,,,,Nfkbib,0,,
ENSMUSP00000109585,Wdr5,1,0,0,,,,,,Nfkb2,0,,
ENSMUSP00000033899,Col4a2,1,0,0,,,,,,Neurl1b,0,,
ENSMUSP00000098765,Col4a6,1,0,0,,,,,,Neurl1a,0,,
ENSMUSP00000084282,Col4a4,1,0,0,,,,,,Net1,0,,
ENSMUSP00000039586,Serpine1,1,0,0,,,,,,Nedd9,0,,
ENSMUSP00000048704,Serpinf2,1,0,0,,,,,,Nedd4,0,,
ENSMUSP00000137236,Vdac3-ps1,1,0,0,,,,,,Neb,0,,
ENSMUSP00000078390,Daxx,1,0,0,,,,,,Ncstn,0,,
ENSMUSP00000104732,Maf,1,0,0,,,,,,Ncoa6,0,,
ENSMUSP00000050581,Snai1,1,0,0,,,,,,Ncoa4,0,,
ENSMUSP00000109130,Men1,1,0,0,,,,,,Nckipsd,0,,
ENSMUSP00000078589,Ybx1,1,0,0,,,,,,Nckap1l,0,,
ENSMUSP00000035075,Tdgf1,1,0,0,,,,,,Nckap1,0,,
ENSMUSP00000099468,Mtmr4,1,0,0,,,,,,Nck2,0,,
ENSMUSP00000053297,Foxl2,1,0,0,,,,,,Myod1,0,,
ENSMUSP00000072330,Myod1,1,0,0,,,,,,Myo9b,0,,
ENSMUSP00000041953,Foxp3,1,0,0,,,,,,Myo9a,0,,
ENSMUSP00000096547,Smarca4,1,0,0,,,,,,Myo1f,0,,
ENSMUSP00000050353,Runx3,1,0,0,,,,,,Myo1c,0,,
ENSMUSP00000042413,Dlx1,1,0,0,,,,,,Mylpf,0,,
ENSMUSP00000036591,Foxh1,1,0,0,,,,,,Mylk,0,,
ENSMUSP00000039852,Zfyve9,1,0,0,,,,,,Myl7,0,,
ENSMUSP00000039653,Nodal,1,0,0,,,,,,Myl6b,0,,
ENSMUSP00000130930,Tgif1,1,0,0,,,,,,Myl4,0,,
ENSMUSP00000040431,Stub1,1,0,0,,,,,,Myl3,0,,
ENSMUSP00000113891,Gata4,1,0,0,,,,,,Myl12a,0,,
ENSMUSP00000039950,Pmepa1,1,0,0,,,,,,Myl10,0,,
ENSMUSP00000096745,Tgif2,1,0,0,,,,,,Myl1,0,,
ENSMUSP00000057956,Erbb2ip,1,0,0,,,,,,Myh14,0,,
ENSMUSP00000132547,Mef2c,1,0,0,,,,,,Myh10,0,,
ENSMUSP00000069567,Ghrl,1,0,0,,,,,,Mycn,0,,
ENSMUSP00000054210,Pnoc,1,0,0,,,,,,Mycbp,0,,
ENSMUSP00000085346,Nms,1,0,0,,,,,,Mybl1,0,,
ENSMUSP00000106724,Gnrh1,1,0,0,,,,,,Mx2,0,,
ENSMUSP00000074259,Gnai1,1,0,0,,,,,,Mug1,0,,
ENSMUSP00000096847,Ccl28,1,0,0,,,,,,Mtmr4,0,,
ENSMUSP00000057578,Hcrt,1,0,0,,,,,,Mst1r,0,,
ENSMUSP00000093200,Npw,1,0,0,,,,,,Msh6,0,,
ENSMUSP00000046012,Apln,1,0,0,,,,,,Msh3,0,,
ENSMUSP00000049175,Gna15,1,0,0,,,,,,Mrto4,0,,
ENSMUSP00000044352,Pmch,1,0,0,,,,,,Mrps9,0,,
ENSMUSP00000043190,Gna11,1,0,0,,,,,,Mrps7,0,,
ENSMUSP00000101801,Npb,1,0,0,,,,,,Mrps5,0,,
ENSMUSP00000047646,Cxcl10,1,0,0,,,,,,Mrps2,0,,
ENSMUSP00000072800,Cxcl12,1,0,0,,,,,,Mrps12,0,,
ENSMUSP00000097623,Kng2,1,0,0,,,,,,Mrps11,0,,
ENSMUSP00000108716,Cxcl9,1,0,0,,,,,,Mrpl4,0,,
ENSMUSP00000039600,Ccl5,1,0,0,,,,,,Mrpl3,0,,
ENSMUSP00000057543,Gnai2,1,0,0,,,,,,Mrpl24,0,,
ENSMUSP00000070840,Uts2b,1,0,0,,,,,,Mrpl22,0,,
ENSMUSP00000039668,Tab3,1,0,0,,,,,,Mrpl2,0,,
ENSMUSP00000102538,Ngf,1,0,0,,,,,,Mrpl17,0,,
ENSMUSP00000082941,Card11,1,0,0,,,,,,Mrpl15,0,,
ENSMUSP00000040307,Map3k7,1,0,0,,,,,,Mrpl13,0,,
ENSMUSP00000096119,Cyld,1,0,0,,,,,,Mrpl12,0,,
ENSMUSP00000112833,Card6,1,0,0,,,,,,Mrpl11,0,,
ENSMUSP00000055747,Nod1,1,0,0,,,,,,Mrpl1,0,,
ENSMUSP00000121266,Tab2,1,0,0,,,,,,Mpp5,0,,
ENSMUSP00000075839,Irf6,1,0,0,,,,,,Mpdz,0,,
ENSMUSP00000082816,Pml,1,0,0,,,,,,Mob4,0,,
ENSMUSP00000110417,Fhl1,1,0,82.30023127,,,,,,Mmp8,0,,
ENSMUSP00000045386,Ncoa6,1,0,0,,,,,,Mmp3,0,,
ENSMUSP00000105234,Atf4,1,0,0,,,,,,Mmp20,0,,
ENSMUSP00000104459,Helz2,1,0,0,,,,,,Mmp13,0,,
ENSMUSP00000124282,Pard3,1,0,0,,,,,,Mmp10,0,,
ENSMUSP00000099894,Mpdz,1,0,0,,,,,,Mllt4,0,,
ENSMUSP00000102894,Cgn,1,0,0,,,,,,Mlh3,0,,
ENSMUSP00000111301,Suv39h1,1,0,0,,,,,,Mlh1,0,,
ENSMUSP00000100924,Dcn,1,0,0,,,,,,Mkks,0,,
ENSMUSP00000047737,S100a13,1,0,0,,,,,,Mif,0,,
ENSMUSP00000051888,Tpm1,1,0,0,,,,,,Mib1,0,,
ENSMUSP00000097066,Sorbs1,1,0,0,,,,,,Mfng,0,,
ENSMUSP00000074658,Actg2,1,0,0,,,,,,Met,0,,
ENSMUSP00000103546,Tpm2,1,0,0,,,,,,Men1,0,,
ENSMUSP00000061597,Lmod1,1,0,0,,,,,,Mef2c,0,,
ENSMUSP00000063707,C1ra,1,0,0,,,,,,Med16,0,,
ENSMUSP00000125531,C1s1,1,0,0,,,,,,Mcmdc2,0,,
ENSMUSP00000077612,C1qbp,1,0,0,,,,,,Mcmbp,0,,
ENSMUSP00000096876,Cd93,1,0,0,,,,,,Mcm9,0,,
ENSMUSP00000049729,Masp2,1,0,0,,,,,,Mcm8,0,,
ENSMUSP00000066999,C1s2,1,0,0,,,,,,Mcm7,0,,
ENSMUSP00000118318,Mllt4,1,0,0,,,,,,Mcm6,0,,
ENSMUSP00000074681,Cdh11,1,0,0,,,,,,Mcm5,0,,
ENSMUSP00000097154,Tjp2,1,0,0,,,,,,Mcm3,0,,
ENSMUSP00000066068,Actn4,1,0,0,,,,,,Mcm2,0,,
ENSMUSP00000087562,Arvcf,1,0,0,,,,,,Mcm10,0,,
ENSMUSP00000113527,Cdh13,1,0,0,,,,,,Mcl1,0,,
ENSMUSP00000099815,Pkp4,1,0,0,,,,,,Mcf2l,0,,
ENSMUSP00000074632,Cdh12,1,0,0,,,,,,Mcf2,0,,
ENSMUSP00000117326,Cdh8,1,0,0,,,,,,Masp2,0,,
ENSMUSP00000079613,Cdh3,1,0,0,,,,,,Mapre1,0,,
ENSMUSP00000116798,Gm6483,1,0,0,,,,,,Mapk7,0,,
ENSMUSP00000130851,Cdh18,1,0,0,,,,,,Map4k4,0,,
ENSMUSP00000137514,Gm21092,1,0,0,,,,,,Map4k1,0,,
ENSMUSP00000066005,Cdh24,1,0,0,,,,,,Map3k7,0,,
ENSMUSP00000072212,Rnf14,1,0,0,,,,,,Map3k4,0,,
ENSMUSP00000105538,Nr3c2,1,0,0,,,,,,Map2k6,0,,
ENSMUSP00000109087,Nr2c2,1,0,0,,,,,,Map1s,0,,
ENSMUSP00000136708,Gm6768,1,0,0,,,,,,Maml3,0,,
ENSMUSP00000107625,Ncoa4,1,0,0,,,,,,Maml2,0,,
ENSMUSP00000089858,Nr2c1,1,0,0,,,,,,Maml1,0,,
ENSMUSP00000115342,Uxt,1,0,0,,,,,,Malt1,0,,
ENSMUSP00000055714,Ube2i,1,0,0,,,,,,Maf,0,,
ENSMUSP00000072732,Sirt2,1,0,0,,,,,,Mad2l1,0,,
ENSMUSP00000082729,Pdx1,1,0,0,,,,,,Lyzl1,0,,
ENSMUSP00000063166,Prkaa1,1,0,0,,,,,,Ly96,0,,
ENSMUSP00000119345,Nlk,1,0,0,,,,,,Ltbr,0,,
ENSMUSP00000121125,Tle2,1,0,0,,,,,,Ltb4r2,0,,
ENSMUSP00000113690,Otx2,1,0,0,,,,,,Ltb4r1,0,,
ENSMUSP00000082855,Stat2,1,0,0,,,,,,Lrp6,0,,
ENSMUSP00000122219,Prlr,1,0,0,,,,,,Lmod1,0,,
ENSMUSP00000089708,Stat6,1,0,0,,,,,,Lmo4,0,,
ENSMUSP00000069457,Ghr,1,0,0,,,,,,Lmo3,0,,
ENSMUSP00000086820,Il2rb,1,0,0,,,,,,Lmo2,0,,
ENSMUSP00000064205,Il6st,1,0,0,,,,,,Lmo1,0,,
ENSMUSP00000085299,Dlg3,1,0,0,,,,,,Lmnb1,0,,
ENSMUSP00000064280,Dlg1,1,0,0,,,,,,Lmna,0,,
ENSMUSP00000124272,Unc93b1,1,0,0,,,,,,Limk1,0,,
ENSMUSP00000080162,Adrb3,1,0,0,,,,,,Lhx6,0,,
ENSMUSP00000078723,Pth,1,0,0,,,,,,Lhx3,0,,
ENSMUSP00000077611,Rxfp1,1,0,0,,,,,,Lhx2,0,,
ENSMUSP00000128729,Sct,1,0,0,,,,,,Lhcgr,0,,
ENSMUSP00000099445,Gip,1,0,0,,,,,,Lfng,0,,
ENSMUSP00000067057,Adcyap1,1,0,0,,,,,,Lepr,0,,
ENSMUSP00000067897,Rxfp2,1,0,0,,,,,,Lbp,0,,
ENSMUSP00000099794,Gcg,1,0,0,,,,,,Lats2,0,,
ENSMUSP00000114114,Fzd10,1,0,0,,,,,,Lats1,0,,
ENSMUSP00000067783,Fzd5,1,0,0,,,,,,Lat2,0,,
ENSMUSP00000067898,Wls,1,0,0,,,,,,Lat,0,,
ENSMUSP00000091463,Fzd2,1,0,0,,,,,,Lamc1,0,,
ENSMUSP00000115325,Fzd3,1,0,0,,,,,,Lama5,0,,
ENSMUSP00000104411,Wnt9a,1,0,0,,,,,,Lama1,0,,
ENSMUSP00000099475,Cltc,1,0,0,,,,,,Kng2,0,,
ENSMUSP00000099604,Arhgap11a,1,0,0,,,,,,Kng1,0,,
ENSMUSP00000116235,Pkn1,1,0,0,,,,,,Klrd1,0,,
ENSMUSP00000129220,Myo9b,1,0,0,,,,,,Klk1b9,0,,
ENSMUSP00000122852,Myo9a,1,0,0,,,,,,Klk1b8,0,,
ENSMUSP00000096280,Arhgef1,1,0,0,,,,,,Klk1b5,0,,
ENSMUSP00000097874,Prkcg,1,0,0,,,,,,Klk1b4,0,,
ENSMUSP00000075924,Arap2,1,0,0,,,,,,Klk1b3,0,,
ENSMUSP00000080389,Srgap1,1,0,0,,,,,,Klk1b27,0,,
ENSMUSP00000091551,Abr,1,0,0,,,,,,Klk1b26,0,,
ENSMUSP00000110611,Kalrn,1,0,0,,,,,,Klk1b24,0,,
ENSMUSP00000103935,Ect2,1,0,0,,,,,,Klk1b22,0,,
ENSMUSP00000106534,Arhgef7,1,0,0,,,,,,Klk1b21,0,,
ENSMUSP00000099070,Mcf2,1,0,0,,,,,,Klk1b16,0,,
ENSMUSP00000106500,Mcf2l,1,0,0,,,,,,Klk1b11,0,,
ENSMUSP00000095200,Arhgap26,1,0,0,,,,,,Klk1b1,0,,
ENSMUSP00000106353,Arhgap5,1,0,0,,,,,,Klk1,0,,
ENSMUSP00000097100,Hmha1,1,0,0,,,,,,Klf5,0,,
ENSMUSP00000103227,Arhgap23,1,0,0,,,,,,Kiss1r,0,,
ENSMUSP00000067477,Arhgap4,1,0,0,,,,,,Kir3dl1,0,,
ENSMUSP00000107655,Chn1,1,0,0,,,,,,Khdrbs1,0,,
ENSMUSP00000071966,Plxnb1,1,0,0,,,,,,Kat2b,0,,
ENSMUSP00000081132,Plekhg5,1,0,0,,,,,,Kalrn,0,,
ENSMUSP00000110554,Arhgap36,1,0,0,,,,,,Jup,0,,
ENSMUSP00000072020,Tiam2,1,0,0,,,,,,Jund,0,,
ENSMUSP00000125174,Fgd4,1,0,0,,,,,,Jag2,0,,
ENSMUSP00000109635,Itsn1,1,0,0,,,,,,Jag1,0,,
ENSMUSP00000126598,Arhgef12,1,0,0,,,,,,Itsn1,0,,
ENSMUSP00000129784,Akap13,1,0,0,,,,,,Itpr1,0,,
ENSMUSP00000133898,Arhgap32,1,0,0,,,,,,Itgb8,0,,
ENSMUSP00000087714,Trio,1,0,0,,,,,,Itgb4,0,,
ENSMUSP00000070466,Tagap1,1,0,0,,,,,,Itgad,0,,
ENSMUSP00000085712,Srgap3,1,0,0,,,,,,Itga2b,0,,
ENSMUSP00000106963,Arhgap1,1,0,0,,,,,,Itga10,0,,
ENSMUSP00000109510,Arhgef9,1,0,0,,,,,,Irf7,0,,
ENSMUSP00000070019,Prkcb,1,0,0,,,,,,Irf6,0,,
ENSMUSP00000092228,Plekhg2,1,0,0,,,,,,Irf5,0,,
ENSMUSP00000089464,Net1,1,0,0,,,,,,Irf2,0,,
ENSMUSP00000075658,Arhgap10,1,0,0,,,,,,Irf1,0,,
ENSMUSP00000092375,Inpp5b,1,0,0,,,,,,Ints6,0,,
ENSMUSP00000102624,Arap1,1,0,0,,,,,,Ints5,0,,
ENSMUSP00000113188,Wnt5b,1,0,0,,,,,,Ints1,0,,
ENSMUSP00000105051,Wnt7b,1,0,0,,,,,,Insrr,0,,
ENSMUSP00000108729,Kir3dl1,1,0,0,,,,,,Ins2,0,,
ENSMUSP00000107694,Klrd1,1,0,0,,,,,,Ins1,0,,
ENSMUSP00000095270,Cab39,1,0,0,,,,,,Inppl1,0,,
ENSMUSP00000107292,Fgfr1op2,1,0,0,,,,,,Inpp5d,0,,
ENSMUSP00000105000,Elmo3,1,0,0,,,,,,Inpp5b,0,,
ENSMUSP00000112703,Dnajb3,1,0,0,,,,,,Imp3,0,,
ENSMUSP00000132735,Hnrnpd,1,0,0,,,,,,Ilk,0,,
ENSMUSP00000128956,Sin3a,1,0,0,,,,,,Il6st,0,,
ENSMUSP00000103815,Bach2,1,0,0,,,,,,Il4ra,0,,
ENSMUSP00000119369,Becn1,1,0,0,,,,,,Il34,0,,
ENSMUSP00000136493,Tomm20,1,0,0,,,,,,Il2rb,0,,
ENSMUSP00000113040,Wwtr1,1,0,0,,,,,,Il10rb,0,,
ENSMUSP00000124862,Lmo3,1,0,0,,,,,,Il10,0,,
ENSMUSP00000130722,Mrpl13,1,0,0,,,,,,Ihh,0,,
ENSMUSP00000129788,Gm5218,1,0,0,,,,,,Ifnar1,0,,
ENSMUSP00000136886,Gm10263,1,0,0,,,,,,Ifit3,0,,
ENSMUSP00000130678,Gm10020,1,0,0,,,,,,Ifit1,0,,
ENSMUSP00000136397,Gm21726,1,0,0,,,,,,Ifi44,0,,
ENSMUSP00000130323,Gm17430,1,0,0,,,,,,Id1,0,,
ENSMUSP00000129695,Gm10073,1,0,0,,,,,,Htr5a,0,,
ENSMUSP00000127859,Rpl9-ps6,1,0,0,,,,,,Htr4,0,,
ENSMUSP00000127966,Gm5093,1,0,0,,,,,,Htr2c,0,,
ENSMUSP00000136275,Gm5786,1,0,0,,,,,,Htr2b,0,,
ENSMUSP00000126294,Rps13,1,0,0,,,,,,Htr2a,0,,
ENSMUSP00000128443,Rps18-ps3,1,0,0,,,,,,Htr1f,0,,
ENSMUSP00000131489,Rpl14,1,0,0,,,,,,Htr1d,0,,
ENSMUSP00000126892,Gm10260,1,0,0,,,,,,Htr1b,0,,
ENSMUSP00000126334,Gm6576,1,0,0,,,,,,Htr1a,0,,
ENSMUSP00000135946,Rpl36-ps4,1,0,0,,,,,,Hspd1,0,,
ENSMUSP00000131269,Gm10269,1,0,0,,,,,,Hspb1,0,,
ENSMUSP00000132241,Gm18025,1,0,0,,,,,,Hspa9,0,,
ENSMUSP00000128232,Gm17669,1,0,0,,,,,,Hspa8,0,,
ENSMUSP00000137531,Gm8888,1,0,0,,,,,,Hsf1,0,,
ENSMUSP00000131802,Rpl6l,1,0,0,,,,,,Hsbp1,0,,
ENSMUSP00000129198,Gm17541,1,0,0,,,,,,Hrh4,0,,
ENSMUSP00000129325,Rpl3l,1,0,0,,,,,,Hrh3,0,,
ENSMUSP00000136791,Gm7808,1,0,0,,,,,,Hrg,0,,
ENSMUSP00000000001,Gnai3,1,0,0,,,,,,Hnrnpd,0,,
ENSMUSP00000000028,Cdc45,1,0,0,,,,,,Hmmr,0,,
ENSMUSP00000000109,Cntn1,1,0,0,,,,,,Hmha1,0,,
ENSMUSP00000000186,Fgf23,1,0,0,,,,,,Hif3a,0,,
ENSMUSP00000000187,Fgf6,1,0,0,,,,,,Hgs,0,,
ENSMUSP00000000220,Ins2,1,0,0,,,,,,Hgf,0,,
ENSMUSP00000000253,Lhx2,1,0,0,,,,,,Heyl,0,,
ENSMUSP00000000314,Cdh4,1,0,0,,,,,,Hey2,0,,
ENSMUSP00000000317,Ckmt1,1,0,0,,,,,,Hey1,0,,
ENSMUSP00000000395,Tmprss2,1,0,0,,,,,,Helz2,0,,
ENSMUSP00000000505,Mcm7,1,0,0,,,,,,Hecw1,0,,
ENSMUSP00000000724,Kat2b,1,0,0,,,,,,Hdac7,0,,
ENSMUSP00000000756,Rpl13,1,0,0,,,,,,Hdac5,0,,
ENSMUSP00000000776,Tubgcp3,1,0,0,,,,,,Hdac10,0,,
ENSMUSP00000001046,S100a4,1,0,0,,,,,,Hcst,0,,
ENSMUSP00000001059,Ern1,1,0,0,,,,,,Hcrtr2,0,,
ENSMUSP00000001156,Cfp,1,0,0,,,,,,Hcrtr1,0,,
ENSMUSP00000001179,Pcnt,1,0,0,,,,,,Hcrt,0,,
ENSMUSP00000001202,Ocrl,1,0,0,,,,,,Hck,0,,
ENSMUSP00000001460,Snd1,1,0,0,,,,,,Hc,0,,
ENSMUSP00000001592,Jup,1,0,0,,,,,,H3f3b,0,,
ENSMUSP00000001620,Fxr1,1,0,0,,,,,,H2-T23,0,,
ENSMUSP00000001626,Tnk1,1,0,0,,,,,,H2-M3,0,,
ENSMUSP00000001652,Bdkrb2,1,0,0,,,,,,Gspt2,0,,
ENSMUSP00000001812,Smo,1,0,0,,,,,,Grpr,0,,
ENSMUSP00000001884,Clpb,1,0,0,,,,,,Grpel2,0,,
ENSMUSP00000001950,Tollip,1,0,0,,,,,,Grpel1,0,,
ENSMUSP00000002091,Bcap31,1,0,0,,,,,,Grp,0,,
ENSMUSP00000002303,Rhoc,1,0,0,,,,,,Grk5,0,,
ENSMUSP00000002457,Bmp8b,1,0,0,,,,,,Grb10,0,,
ENSMUSP00000002466,Nr2f6,1,0,0,,,,,,Gpr65,0,,
ENSMUSP00000002837,Tmed5,1,0,0,,,,,,Gpc3,0,,
ENSMUSP00000002839,Ppp2r5d,1,0,0,,,,,,Gnrhr,0,,
ENSMUSP00000002844,Mrpl2,1,0,0,,,,,,Gnrh1,0,,
ENSMUSP00000002883,Sfrp4,1,0,0,,,,,,Gng2,0,,
ENSMUSP00000002889,Flii,1,0,0,,,,,,Gnat3,0,,
ENSMUSP00000003038,Ap2a2,1,0,0,,,,,,Gnaq,0,,
ENSMUSP00000003313,Grk5,1,0,0,,,,,,Gnal,0,,
ENSMUSP00000003386,Mrpl4,1,0,0,,,,,,Gnai3,0,,
ENSMUSP00000003521,Rps11,1,0,0,,,,,,Gnai2,0,,
ENSMUSP00000003550,Ncstn,1,0,0,,,,,,Gnai1,0,,
ENSMUSP00000003640,Fosb,1,0,0,,,,,,Gna15,0,,
ENSMUSP00000003645,Ercc1,1,0,0,,,,,,Gna14,0,,
ENSMUSP00000003687,Tgfb3,1,0,0,,,,,,Gna13,0,,
ENSMUSP00000003912,Calr,1,0,0,,,,,,Gna11,0,,
ENSMUSP00000004072,Rpl8,1,0,0,,,,,,Gmnn,0,,
ENSMUSP00000004094,Ssbp2,1,0,0,,,,,,Gmip,0,,
ENSMUSP00000004143,Stat5b,1,0,0,,,,,,Gm9847,0,,
ENSMUSP00000004392,Irf5,1,0,0,,,,,,Gm9493,0,,
ENSMUSP00000004480,Sst,1,0,0,,,,,,Gm8994,0,,
ENSMUSP00000004554,Rps5,1,0,0,,,,,,Gm8973,0,,
ENSMUSP00000004622,Gab2,1,0,0,,,,,,Gm8888,0,,
ENSMUSP00000004684,Arhgef18,1,0,0,,,,,,Gm8444,0,,
ENSMUSP00000004913,Pgf,1,0,0,,,,,,Gm8225,0,,
ENSMUSP00000005064,Pias4,1,0,0,,,,,,Gm7808,0,,
ENSMUSP00000005077,Hspb1,1,0,0,,,,,,Gm6768,0,,
ENSMUSP00000005188,Sh2b2,1,0,0,,,,,,Gm6576,0,,
ENSMUSP00000005279,Klf5,1,0,0,,,,,,Gm6483,0,,
ENSMUSP00000005503,Msh6,1,0,0,,,,,,Gm6096,0,,
ENSMUSP00000005611,Myl10,1,0,0,,,,,,Gm5786,0,,
ENSMUSP00000005620,Dnajb1,1,0,0,,,,,,Gm5239,0,,
ENSMUSP00000005841,Ctcf,1,0,0,,,,,,Gm5218,0,,
ENSMUSP00000005923,Psmb4,1,0,0,,,,,,Gm5093,0,,
ENSMUSP00000005933,Klk1b16,1,0,0,,,,,,Gm4978,0,,
ENSMUSP00000006235,Ctsb,1,0,0,,,,,,Gm4950,0,,
ENSMUSP00000006496,Rps9,1,0,0,,,,,,Gm4788,0,,
ENSMUSP00000006614,Epha2,1,0,0,,,,,,Gm3550,0,,
